entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
710,1,1,10415800,1,,90,8,1,8,,
712,2,2,10426200,3,,90,6,1,6,,
716,3,3,,13,,89,2,1,2,,
717,3,3,,13,,89,2,1,2,,
713,4,4,,6,,89,3,0,3,,
718,5,5,,7,,88,2,1,2,,
722,6,6,,12,,87,0,1,0,,
714,7,7,,8,,86,0,1,0,,
728,8,8,,16,,84,0,1,0,,
727,9,9,,9,,83,0,1,0,,
711,10,DNF,,4,,67,1,1,1,,Throttle
724,11,DNF,,14,,63,0,1,0,,Engine
719,12,DNF,,10,,59,0,1,0,,Transmission
725,13,NC,,17,,52,0,1,0,,
715,14,DNF,,2,,36,0,1,0,,Axle
721,15,DNF,,19,,28,0,1,0,,Transmission
716,16,DNF,,5,,22,0,1,0,,Axle
726,17,DNF,,18,,19,0,1,0,,Physical
723,18,DNF,,11,,14,0,1,0,,Engine
729,19,DNF,,15,,7,0,1,0,,Throttle
