entrantId,lap,time,timeOfDay,annotation
7303,1,50143,14:06:29,
7288,1,41041,14:06:34,
7291,1,27056,14:06:45,
7287,1,55802,14:06:58,
7284,2,32450,14:08:56,
7302,2,32715,14:09:11,
7302,5,43868,14:16:24,
7287,6,53512,14:18:28,
7297,8,23520,14:21:18,
7309,9,22944,14:22:56,
7305,10,23136,14:24:35,
7288,10,24091,14:24:44,
7294,11,24086,14:26:10,
7284,12,41499,14:28:22,
7296,12,23816,14:28:23,
7300,13,24455,14:29:24,
7303,13,52165,14:29:58,
7284,13,2485913,14:31:50,
7293,14,23441,14:31:37,
7284,14,30651,15:14:59,
7283,16,24382,14:34:31,
7313,16,24841,14:34:49,
7299,17,23523,14:36:20,
7311,17,23197,14:36:23,
7312,18,23075,14:38:04,
7290,18,24488,14:38:20,
7297,21,23660,14:43:39,
7302,21,35182,14:44:16,
7314,24,24034,14:48:05,
7294,25,24294,14:50:07,
7305,25,23671,14:50:20,
7291,28,23789,14:55:08,
7288,29,24116,14:57:06,
7309,30,23327,14:58:41,
7296,31,23858,15:00:39,
7311,34,22926,15:04:38,
7313,34,23631,15:04:43,
7290,34,24651,15:05:03,
7300,35,23198,15:06:11,
7299,36,23182,15:07:43,
7283,37,23696,15:09:05,
7297,37,23338,15:10:23,
7312,38,23374,15:11:15,
