entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
6675,1,1,5236830,1,,66,10,1,10,,
6671,2,2,5264482,3,,66,8,1,8,,
6681,3,3,5282777,5,,66,6,1,6,,
6682,4,4,5283549,4,,66,5,1,5,,
6672,5,5,5294766,6,,66,4,1,4,,
6673,6,6,5305372,2,,66,3,1,3,,
6676,7,7,,7,,65,2,1,2,,
6679,8,8,,9,,65,1,1,1,,
6693,9,9,,16,,65,0,1,0,,
6674,10,10,,17,,65,0,1,0,,
6678,11,11,,10,,63,0,1,0,,Wheel rim
6683,12,12,,18,,63,0,1,0,,
6684,13,13,,13,,63,0,1,0,,
6677,14,DNF,,12,,51,0,1,0,,Engine
6692,15,DNF,,8,,46,0,1,0,,Puncture
6699,16,DNF,,14,,19,0,1,0,,Gearbox
6698,17,DNF,,15,,11,0,1,0,,Spun off
6697,18,DNF,,11,,9,0,1,0,,Spun off
