entrantId,positionOrder,positionText,laps,time
6245,1,1,11,70458
6244,2,2,12,70762
6272,3,3,12,72008
6251,4,4,12,72107
6270,5,5,12,72738
6250,6,6,12,72739
6271,7,7,12,72763
6269,8,8,12,72862
6268,9,9,8,72980
6273,10,10,11,72982
6255,11,11,12,73328
6256,12,12,11,73514
6254,13,13,12,73560
6274,14,14,12,73664
6260,15,15,12,73665
6264,16,16,12,73666
6261,17,17,12,73970
6246,18,18,10,74121
6276,19,19,12,74246
6265,20,20,11,74274
6267,21,21,12,74301
6266,22,22,12,74306
6275,23,23,12,74927
6262,24,24,11,75322
6247,25,25,12,75417
6263,26,26,11,75641
