entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
7171,1,1,4868452,2,,52,26,1,26,,,
7174,2,2,4893380,1,,52,18,1,18,24928,,
7164,3,3,4898569,3,,52,15,1,15,30117,,
7162,4,4,4903144,5,,52,12,1,12,34692,,
7170,5,5,4907910,4,,52,10,1,10,39458,,
7172,6,6,4922091,13,,52,8,1,8,53639,,
7157,7,7,4922853,7,,52,6,1,6,54401,,
7160,8,8,4933992,12,,52,4,1,4,"01:05,54",,
7168,9,9,4935172,17,,52,2,1,2,"01:06,72",,
7169,10,10,4941185,10,,52,1,1,1,"01:12,73",,
7158,11,11,4942733,8,,52,0,1,0,"01:14,28",,
7167,12,12,4944069,9,,52,0,1,0,"01:15,62",,
7165,13,13,4949538,18,,52,0,1,0,"01:21,09",,
7173,14,14,,19,,51,0,1,0,+1 lap,,
7175,15,15,,20,,51,0,1,0,+1 lap,,
7159,16,16,,6,,51,0,1,0,+1 lap,10000,
7163,17,17,,15,,51,0,1,0,+1 lap,,
7176,18,DNF,,11,,18,0,1,0,,,Spun off
7161,19,DNF,,14,,9,0,1,0,,,Collision damage
7166,20,DNF,,16,,6,0,1,0,,,Collision damage
