entrantId,lap,time,timeOfDay,annotation
7161,1,33562,14:15:12,
7166,1,32767,14:15:41,
7162,12,27905,14:31:30,
7157,12,28416,14:31:41,
7168,12,29377,14:31:52,
7164,13,28558,14:32:59,
7170,13,27827,14:33:00,
7158,13,28275,14:33:12,
7167,13,28954,14:33:18,
7169,13,28926,14:33:19,
7165,13,30400,14:33:24,
7174,16,28493,14:37:23,
7160,17,28364,14:39:34,
7163,18,30264,14:41:03,
7171,20,28905,14:43:34,
7159,20,28021,14:43:56,
7170,20,27950,14:44:20,
7172,20,27980,14:44:26,
7157,20,28381,14:44:42,
7175,20,28694,14:45:15,
7164,21,28348,14:46:29,
7168,21,28811,14:47:13,
7173,21,30245,14:47:16,
7163,24,38032,14:52:57,
7158,35,27919,15:09:29,
7159,38,38468,15:14:24,
7165,39,29074,15:15:42,
7174,45,28177,15:23:52,
7163,46,28747,15:26:57,
