sessionId,entrantId,positionOrder,positionText,laps,time
1995-08-Q1,6356,1,1,11,88124
1995-08-Q1,6352,2,2,11,88397
1995-08-Q1,6357,3,3,12,88947
1995-08-Q1,6375,4,4,8,89657
1995-08-Q1,6353,5,5,11,89867
1995-08-Q1,6374,6,6,12,89874
1995-08-Q1,6365,7,7,9,90083
1995-08-Q1,6384,8,8,12,90140
1995-08-Q1,6364,9,9,12,90354
1995-08-Q1,6383,10,10,11,90453
1995-08-Q1,6382,11,11,11,90946
1995-08-Q1,6377,12,12,11,91602
1995-08-Q1,6373,13,13,11,91842
1995-08-Q1,6354,14,14,12,92087
1995-08-Q1,6370,15,15,12,92259
1995-08-Q1,6385,16,16,12,93166
1995-08-Q1,6387,17,17,10,94154
1995-08-Q1,6371,18,18,8,94556
1995-08-Q1,6361,19,19,12,95323
1995-08-Q1,6368,20,20,12,96023
1995-08-Q1,6366,21,21,7,96076
1995-08-Q1,6369,22,22,12,96651
