entrantId,lap,time,timeOfDay,annotation
6647,4,25024,14:09:01,
6636,8,21427,14:13:59,
6644,8,22322,14:14:06,
6635,9,20997,14:15:09,
6631,9,22742,14:15:17,
6634,9,23659,14:15:30,
6641,9,29193,14:15:31,
6643,9,28750,14:15:35,
6645,9,22122,14:15:44,
6629,10,22068,14:16:26,
6633,10,25497,14:16:47,
6632,10,21879,14:16:49,
6637,10,24792,14:16:51,
6646,10,23013,14:17:03,
6638,11,23555,14:17:52,
6648,12,23934,14:20:22,
6642,16,23237,14:25:11,
6630,17,24755,14:25:42,
6639,17,24624,14:26:07,
6640,18,24687,14:27:43,
6635,23,21900,14:33:50,
6645,23,23017,14:34:54,
6647,24,25974,14:37:33,
6629,25,23141,14:36:18,
6636,25,21816,14:36:47,
6632,25,25277,14:37:01,
6646,25,23840,14:37:52,
6638,26,23597,14:38:04,
6631,26,22687,14:38:13,
6644,26,24003,14:38:38,
6641,26,24781,14:38:42,
6633,27,24063,14:40:00,
6643,27,23026,14:40:10,
6637,28,22781,14:41:19,
6634,29,24370,14:42:38,
6644,29,12377,14:43:00,Drive-through
6642,32,22991,14:47:00,
6639,40,25879,14:57:08,
6635,41,24338,14:57:53,
6640,41,24980,14:58:48,
6636,42,23465,14:59:24,
6630,43,27180,15:00:20,
6631,43,24378,15:01:05,
6633,43,25112,15:01:36,
6637,44,24109,15:02:43,
6646,44,26622,15:04:12,
6629,45,23870,15:02:50,
6638,45,24238,15:03:23,
6632,45,24049,15:03:50,
6634,46,31696,15:05:35,
6643,46,22699,15:05:58,
6641,50,22028,15:11:15,
