sessionId,entrantId,positionOrder,positionText,laps,time
2017-19-FP1,7112,1,1,36,69202
2017-19-FP1,7114,2,2,43,69329
2017-19-FP1,7098,3,3,32,69744
2017-19-FP1,7110,4,4,31,69750
2017-19-FP1,7096,5,5,38,69828
2017-19-FP1,7097,6,6,32,69984
2017-19-FP1,7104,7,7,28,70102
2017-19-FP1,7095,8,8,26,70402
2017-19-FP1,7109,9,9,36,70454
2017-19-FP1,7102,10,10,24,70476
2017-19-FP1,7103,11,11,42,70632
2017-19-FP1,7127,12,12,29,71047
2017-19-FP1,7099,13,13,29,71188
2017-19-FP1,7105,14,14,30,71463
2017-19-FP1,7125,15,15,32,71467
2017-19-FP1,7107,16,16,35,71608
2017-19-FP1,7123,17,17,32,71802
2017-19-FP1,7100,18,18,28,71898
2017-19-FP1,7122,19,19,5,74034
2017-19-FP1,7126,20,20,2,
