sessionId,entrantId,positionOrder,positionText,laps,time
2020-02-Q1,7200,1,1,,78188
2020-02-Q1,7199,2,2,,78297
2020-02-Q1,7186,3,3,,78504
2020-02-Q1,7201,4,4,,78590
2020-02-Q1,7203,5,5,,78791
2020-02-Q1,7185,6,6,,79662
2020-02-Q1,7198,7,7,,79687
2020-02-Q1,7194,8,8,,79697
2020-02-Q1,7197,9,9,,79824
2020-02-Q1,7191,10,10,,80192
2020-02-Q1,7187,11,11,,80243
2020-02-Q1,7202,12,12,,80382
2020-02-Q1,7193,13,13,,80871
2020-02-Q1,7196,14,14,,80882
2020-02-Q1,7195,15,15,,81140
2020-02-Q1,7189,16,16,12,81372
2020-02-Q1,7192,17,17,12,81607
2020-02-Q1,7188,18,18,12,81759
2020-02-Q1,7204,19,19,12,81831
2020-02-Q1,7190,20,20,1,
