sessionId,entrantId,positionOrder,positionText,laps,time
1997-03-FP2,6431,1,1,27,84874
1997-03-FP2,6430,2,2,30,85704
1997-03-FP2,6432,3,3,30,86359
1997-03-FP2,6438,4,4,29,86455
1997-03-FP2,6442,5,5,28,86494
1997-03-FP2,6435,6,6,25,86703
1997-03-FP2,6440,7,7,30,86772
1997-03-FP2,6439,8,8,29,86789
1997-03-FP2,6434,9,9,22,86835
1997-03-FP2,6448,10,10,23,87229
1997-03-FP2,6444,11,11,27,87423
1997-03-FP2,6433,12,12,25,87468
1997-03-FP2,6437,13,13,30,87496
1997-03-FP2,6445,14,14,28,87768
1997-03-FP2,6441,15,15,27,87885
1997-03-FP2,6436,16,16,25,88086
1997-03-FP2,6446,17,17,29,88600
1997-03-FP2,6428,18,18,21,88654
1997-03-FP2,6449,19,19,10,88710
1997-03-FP2,6429,20,20,16,88853
1997-03-FP2,6443,21,21,11,89118
1997-03-FP2,6447,22,22,29,89140
