entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
7001,1,1,6567661,1,,78,25,1,25,,,
7017,2,2,6576871,2,,78,18,1,18,9210,,
6999,3,3,6577275,3,,78,15,1,15,9614,,
7008,4,4,6600113,5,,78,12,1,12,32452,,
7016,5,5,,11,,77,10,1,10,+1 lap,,
7013,6,6,,12,,77,8,1,8,+1 lap,,
7010,7,7,,16,,77,6,1,6,+1 lap,,
7003,8,8,,14,,77,4,1,4,+1 lap,,
7009,9,9,,21,5,77,2,1,2,+1 lap,5000,
7011,10,10,,8,,77,1,1,1,+1 lap,,
7004,11,11,,PL,,77,0,1,0,+1 lap,,
7002,12,12,,6,,77,0,1,0,+1 lap,,
7005,13,13,,20,,75,0,1,0,+3 laps,,
7000,14,14,,19,,75,0,1,0,+3 laps,,
7012,15,DNF,,17,,59,0,1,0,,,Accident
7018,16,DNF,,13,,55,0,1,0,,,Engine
7014,17,DNF,,7,,50,0,1,0,,,Exhaust
7019,18,DNF,,18,,23,0,1,0,,,Accident
7015,19,DNF,,9,,10,0,1,0,,,Exhaust
6998,20,DNF,,4,,5,0,1,0,,,Turbo
7006,21,DNF,,10,,0,0,1,0,,,Collision
7007,22,DNS,,15,,,0,1,0,,,Fuel pump
