entrantId,positionOrder,positionText,laps,time
6629,1,1,27,75001
6657,2,2,18,75045
6631,3,3,25,75167
6637,4,4,23,75379
6658,5,5,25,75470
6649,6,6,33,75576
6638,7,7,21,75657
6636,8,8,30,75677
6630,9,9,19,75738
6651,10,10,38,76200
6656,11,11,18,76265
6650,12,12,28,76342
6641,13,13,27,76514
6635,14,14,32,76660
6642,15,15,31,76854
6640,16,16,30,76865
6639,17,17,26,77026
6659,18,18,26,77300
6660,19,19,23,77419
6652,20,20,25,77724
6646,21,21,24,77869
6648,22,22,21,78098
6653,23,23,17,78224
6645,24,24,23,78243
6647,25,25,25,78309
