entrantId,lap,time,timeOfDay,annotation
6630,1,25075,14:12:27,
6636,9,21514,14:22:13,
6658,9,21090,14:22:24,
6629,10,23811,14:23:20,
6635,10,21552,14:23:29,
6656,10,21693,14:23:31,
6638,10,21676,14:23:40,
6659,10,20981,14:23:48,
6657,11,23225,14:24:37,
6631,11,21886,14:24:47,
6660,11,21985,14:25:13,
6641,12,21433,14:26:08,
6646,12,23490,14:27:09,
6642,13,22013,14:27:34,
6637,14,21768,14:28:38,
6648,15,23690,14:31:00,
6647,16,74061,14:32:39,
6645,18,23180,14:34:24,
6639,21,22658,14:37:57,
6659,22,21655,14:39:27,
6640,23,23278,14:40:33,
6630,23,22751,14:40:39,
6631,27,21335,14:45:23,
6638,27,22077,14:45:35,
6629,28,22015,14:46:13,
6656,28,21429,14:46:32,
6635,28,28281,14:46:58,
6658,28,21558,14:46:59,
6636,29,20585,14:47:44,
6641,29,20860,14:48:08,
6660,29,21623,14:48:23,
6646,29,23462,14:49:24,
6648,30,22814,14:51:24,
6642,31,21456,14:50:47,
6647,32,23250,14:55:19,
6637,34,20490,14:54:01,
6645,38,25110,15:00:51,
6645,39,24164,15:02:37,
6639,44,22989,15:07:30,
6641,45,22563,15:08:36,
6635,45,21286,15:09:01,
6640,45,22074,15:09:13,
6658,46,22636,15:10:01,
6630,46,22176,15:10:06,
6646,46,32268,15:11:44,
6648,46,23261,15:13:12,
6629,47,23665,15:10:24,
6636,47,21197,15:10:37,
6656,47,22529,15:10:45,
6631,48,21813,15:12:14,
6638,48,22219,15:12:25,
6642,48,21958,15:12:43,
6660,48,22348,15:13:03,
6647,49,25066,15:18:23,
6637,50,20821,15:14:25,
6660,57,19895,15:24:56,
6646,60,22790,15:30:41,
