entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
6766,1,1,5607515,1,,57,10,1,10,,
6763,2,2,5609875,2,,57,8,1,8,,
6767,3,3,5618354,3,,57,6,1,6,,
6770,4,4,5621346,5,,57,5,1,5,,
6762,5,5,5621941,4,,57,4,1,4,,
6771,6,6,5653044,6,,57,3,1,3,,
6773,7,7,5688886,9,,57,2,1,2,,
6764,8,8,5689216,7,,57,1,1,1,,
6765,9,9,5696926,12,,57,0,1,0,,
6776,10,10,5697431,10,,57,0,1,0,,
6777,11,11,,11,,56,0,1,0,,
6772,12,12,,14,,56,0,1,0,,
6769,13,13,,15,,56,0,1,0,,
6781,14,14,,22,,55,0,1,0,,
6780,15,15,,20,,53,0,1,0,,
6783,16,16,,13,,51,0,1,0,,Engine
6775,17,DNF,,8,,41,0,1,0,,Gearbox
6774,18,DNF,,21,,36,0,1,0,,Driveshaft
6782,19,DNF,,17,,34,0,1,0,,Engine
6778,20,DNF,,18,,26,0,1,0,,Hydraulics
6768,21,DNF,,16,,0,0,1,0,,Collision
6779,22,DNF,,19,,0,0,1,0,,Collision
