sessionId,entrantId,positionOrder,positionText,laps,time
1955-05-Q1,1244,1,1,,100000
1955-05-Q1,1245,2,2,,100400
1955-05-Q1,1227,3,3,,101100
1955-05-Q1,1248,4,4,,101200
1955-05-Q1,1242,5,5,,101500
1955-05-Q1,1246,6,6,,101500
1955-05-Q1,1247,7,7,,102100
1955-05-Q1,1223,8,8,,102400
1955-05-Q1,1243,9,9,,102700
1955-05-Q1,1252,10,10,,104900
1955-05-Q1,1249,11,11,,106000
1955-05-Q1,1251,12,12,,108400
1955-05-Q1,1234,13,13,,109200
1955-05-Q1,1250,14,14,,110200
1955-05-Q1,1254,15,15,,110400
1955-05-Q1,1253,16,16,,113300
