entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
7200,1,1,5312430,2,,63,26,1,26,,
7203,2,2,5318213,1,,63,18,1,18,,
7185,3,3,5326750,5,,63,15,1,15,,
7197,4,4,5327571,8,,63,12,1,12,,
7193,5,5,5331541,7,,63,10,1,10,,
7192,6,6,5332082,11,,63,8,1,8,,
7201,7,7,5332660,10,,63,6,1,6,,
7186,8,8,5333561,9,,63,4,1,4,,
7189,9,9,5334654,18,,63,2,1,2,,
7204,10,10,5338828,20,,63,1,1,1,,
7188,11,11,5339565,19,,63,0,1,0,,
7187,12,12,5340883,14,,63,0,1,0,,
7194,13,13,5341593,15,,63,0,1,0,,
7190,14,14,5345365,16,,63,0,1,0,5000,
7196,15,15,5369714,6,,63,0,1,0,,
7202,16,DNF,,13,,51,0,1,0,,Accident
7199,17,DNF,,3,,50,0,1,0,,Puncture
7195,18,DNF,,17,,47,0,1,0,,Gearbox
7198,19,DNF,,12,,27,0,1,0,,Gearbox
7191,20,DNF,,4,,8,0,1,0,,Coolant leak
