sessionId,entrantId,positionOrder,positionText,laps,time
1999-04-Q,6484,1,1,12,80547
1999-04-Q,6486,2,2,11,80611
1999-04-Q,6485,3,3,12,80956
1999-04-Q,6487,4,4,12,81011
1999-04-Q,6498,5,5,12,81530
1999-04-Q,6491,6,6,12,81556
1999-04-Q,6501,7,7,11,81769
1999-04-Q,6504,8,8,12,81827
1999-04-Q,6492,9,9,11,81938
1999-04-Q,6493,10,10,12,81968
1999-04-Q,6488,11,11,12,82152
1999-04-Q,6507,12,12,12,82241
1999-04-Q,6499,13,13,12,82248
1999-04-Q,6494,14,14,12,82354
1999-04-Q,6495,15,15,12,82659
1999-04-Q,6489,16,16,11,82719
1999-04-Q,6490,17,17,12,82832
1999-04-Q,6500,18,18,12,82916
1999-04-Q,6497,19,19,11,83290
1999-04-Q,6502,20,20,12,83765
1999-04-Q,6496,21,21,12,84260
1999-04-Q,6503,22,22,11,84914
