entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6630,1,1,4518448,1,,53,10,1,10,,,
6629,2,2,4519795,3,,53,8,1,8,1347,,
6637,3,3,4528645,6,,53,6,1,6,10197,,
6638,4,4,4533818,5,,53,5,1,5,15370,,
6631,5,5,4550800,2,,53,4,1,4,32352,,
6656,6,6,4551887,PL,,53,3,1,3,33439,,
6658,7,7,4552200,8,,53,2,1,2,33752,,
6639,8,8,4553879,15,,53,1,1,1,35431,,
6641,9,9,4575209,12,,53,0,1,0,56761,,
6635,10,10,4584764,9,,53,0,1,0,"01:06,32",,
6661,11,11,4600979,11,,53,0,1,0,"01:22,53",,
6640,12,12,,16,,52,0,1,0,+1 lap,,
6642,13,13,,14,,52,0,1,0,+1 lap,,
6645,14,14,,PL,10,52,0,1,0,+1 lap,,
6648,15,15,,19,,50,0,1,0,+3 laps,,
6636,16,DNF,,4,,40,0,1,0,,,Spun off
6646,17,DNF,,17,,33,0,1,0,,,Accident
6647,18,DNF,,18,,29,0,1,0,,,Fire
6657,19,DNF,,7,,13,0,1,0,,,Overheating
6660,20,DNF,,13,,0,0,1,0,,,Spun off
