entrantId,lap,time,timeOfDay,annotation
6850,1,21447,15:05:50,
6863,1,22569,15:05:52,
6869,1,23414,15:05:56,
6866,1,24272,15:05:57,
6869,2,21822,15:08:39,
6880,18,21654,15:38:18,
6859,18,23375,15:38:22,
6855,20,23546,15:41:32,
6862,21,21505,15:43:18,
6848,22,21448,15:44:33,
6849,23,21261,15:46:18,
6851,24,21900,15:47:33,
6854,24,21705,15:47:43,
6852,25,22071,15:49:13,
6861,28,21691,15:54:45,
6878,31,23540,16:01:44,
6864,35,22412,16:07:06,
6847,38,21252,16:10:20,
6868,38,21427,16:10:51,
6862,44,27296,16:20:53,
