entrantId,positionOrder,positionText,laps,time
6851,1,1,23,92585
6852,2,2,23,92633
6857,3,3,23,93129
6859,4,4,13,93639
6848,5,5,9,93643
6855,6,6,21,93677
6856,7,7,24,93707
6849,8,8,20,93739
6880,9,9,23,93791
6850,10,10,9,93831
6853,11,11,25,93929
6847,12,12,19,94042
6854,13,13,23,94169
6868,14,14,19,94271
6858,15,15,24,94373
6860,16,16,21,94379
6861,17,17,26,94991
6862,18,18,22,95684
6864,19,19,25,96949
6869,20,20,17,97329
6863,21,21,23,97388
6881,22,22,23,97778
6866,23,23,28,98814
6878,24,24,26,99443
