entrantId,positionOrder,positionText,time,laps
7311,1,1,77166,6
7312,2,2,77233,6
7283,3,3,77263,6
7307,4,4,77382,6
7284,5,5,77423,6
7313,6,6,77454,6
7300,7,7,77623,6
7314,8,8,77674,6
7287,9,9,78032,6
7288,10,10,78050,3
