entrantId,positionOrder,positionText,time,laps
7283,1,1,78686,26
7299,2,2,78805,31
7311,3,3,78952,33
7287,4,4,78955,33
7284,5,5,78988,29
7307,6,6,79002,31
7313,7,7,79024,30
7291,8,8,79077,29
7300,9,9,79163,31
7314,10,10,79227,31
7312,11,11,79257,34
7309,12,12,79290,34
7288,13,13,79415,27
7303,14,14,79446,23
7297,15,15,79535,29
7290,16,16,79642,29
7302,17,17,79900,26
7293,18,18,80075,17
7296,19,19,80112,30
7294,20,20,80426,30
