entrantId,positionOrder,positionText,time,laps
7283,1,1,78099,6
7300,2,2,78241,6
7307,3,3,78341,3
7311,4,4,78401,5
7287,5,5,78429,5
7284,6,6,78553,6
7313,7,7,78677,6
7312,8,8,78755,5
7303,9,9,78828,6
7294,10,10,78848,8
7309,11,11,78890,7
7314,12,12,78893,7
7290,13,13,78945,9
7297,14,14,78969,6
7288,15,15,79016,6
7291,16,16,79080,6
7296,17,17,79163,9
7293,18,18,79227,9
7299,19,19,81554,6
7302,20,20,,6
