entrantId,positionOrder,positionText,time,laps
7283,1,1,77887,19
7303,2,2,77957,19
7284,3,3,78026,19
7314,4,4,78248,20
7300,5,5,78392,22
7287,6,6,78437,26
7309,7,7,78450,26
7299,8,8,78480,21
7307,9,9,78499,15
7313,10,10,78522,21
7302,11,11,78718,15
7288,12,12,78917,21
7311,13,13,78970,22
7293,14,14,79094,21
7312,15,15,79293,23
7297,16,16,79320,18
7294,17,17,79471,21
7290,18,18,79509,19
7296,19,19,79573,9
7291,20,20,79839,19
