entrantId,lap,time,timeOfDay,annotation
6800,2,38701,15:07:17,
6803,16,31528,15:29:44,
6801,16,30474,15:30:15,
6795,17,29913,15:30:57,
6804,17,30926,15:31:22,
6796,17,30255,15:31:27,
6794,18,29511,15:32:34,
6810,18,30627,15:33:49,
6814,19,41548,15:34:33,
6815,20,31880,15:36:12,
6813,20,30125,15:36:59,
6811,20,30945,15:37:10,
6797,21,30507,15:37:37,
6798,22,30071,15:39:45,
6808,22,30459,15:39:57,
6802,23,31229,15:41:33,
6799,24,28678,15:43:18,
6807,24,29252,15:43:29,
6809,24,29566,15:43:32,
6801,29,30755,15:52:02,
6800,29,33756,15:52:19,
6810,35,30981,16:02:38,
6794,38,30139,16:05:14,
6813,38,30231,16:07:00,
6803,39,29249,16:07:48,
6809,39,28516,16:08:34,
6811,39,29311,16:09:15,
6804,40,28692,16:09:13,
6799,40,29264,16:09:50,
6796,41,27944,16:11:04,
6798,41,28534,16:11:08,
6797,43,28121,16:13:41,
6808,43,28205,16:14:40,
6814,44,30255,16:15:51,
6802,44,28307,16:16:14,
6815,45,28723,16:17:14,
6809,46,18949,16:20:28,
