sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2020-10-R,7203,1,1,5640364,3,,53,26,1,26,,,
2020-10-R,7199,2,2,5648093,2,,53,18,1,18,7729,,
2020-10-R,7200,3,3,5663093,1,,53,15,1,15,22729,,
2020-10-R,7192,4,4,5670922,4,,53,12,1,12,30558,,
2020-10-R,7185,5,5,5692429,5,,53,10,1,10,52065,5000,
2020-10-R,7193,6,6,5702550,10,,53,8,1,8,"01:02,19",,
2020-10-R,7198,7,7,5708370,7,,53,6,1,6,"01:08,01",,
2020-10-R,7197,8,8,5709104,11,,53,4,1,4,"01:08,74",,
2020-10-R,7191,9,9,5730130,9,,53,2,1,2,"01:29,77",,
2020-10-R,7196,10,10,5738224,15,5,53,1,1,1,"01:37,86",5000,
2020-10-R,7204,11,11,,17,,52,0,1,0,+1 lap,,
2020-10-R,7195,12,12,,18,,52,0,1,0,+1 lap,,
2020-10-R,7187,13,13,,14,,52,0,1,0,+1 lap,,
2020-10-R,7189,14,14,,19,,52,0,1,0,+1 lap,,
2020-10-R,7186,15,15,,8,,52,0,1,0,+1 lap,,
2020-10-R,7188,16,16,,20,5,52,0,1,0,+1 lap,,
2020-10-R,7190,17,17,,16,,52,0,1,0,+1 lap,,
2020-10-R,7202,18,18,,13,,52,0,1,0,+1 lap,,
2020-10-R,7201,19,DNF,,6,,0,0,1,0,,,Accident
2020-10-R,7194,20,DNF,,12,,0,0,1,0,,,Collision
