entrantId,lap,time,pos
7200,1,127166,1
7203,1,128585,2
7199,1,129668,3
7198,1,130838,4
7185,1,132360,5
7192,1,133978,6
7191,1,136746,7
7193,1,137783,8
7195,1,139727,9
7190,1,141405,10
7197,1,142921,11
7204,1,144259,12
7187,1,145469,13
7188,1,149884,14
7189,1,150825,15
7202,1,151428,16
7196,1,155760,17
7186,1,156870,18
7200,2,186175,1
7203,2,186870,2
7199,2,187172,3
7198,2,186908,4
7185,2,186508,5
7192,2,186792,6
7191,2,185898,7
7193,2,185851,8
7195,2,185211,9
7190,2,186991,10
7197,2,187066,11
7204,2,186907,12
7187,2,187025,13
7188,2,183804,14
7189,2,184378,15
7202,2,186794,16
7196,2,183958,17
7186,2,184575,18
7200,3,172327,1
7203,3,172247,2
7199,3,171464,3
7198,3,171957,4
7185,3,172849,5
7192,3,172068,6
7191,3,171454,7
7193,3,171372,8
7195,3,172871,9
7190,3,170948,10
7197,3,171996,11
7204,3,172045,12
7187,3,171821,13
7188,3,172754,14
7189,3,172574,15
7202,3,172107,16
7196,3,172267,17
7186,3,172067,18
7200,4,172640,1
7203,4,172506,2
7199,4,172703,3
7198,4,172508,4
7185,4,171972,5
7192,4,172219,6
7191,4,172253,7
7193,4,172756,8
7195,4,171165,9
7190,4,172024,10
7197,4,171581,11
7204,4,172333,12
7187,4,172181,13
7188,4,172026,14
7189,4,172231,15
7202,4,171916,16
7196,4,170956,17
7186,4,172212,18
7200,5,173769,1
7203,5,172692,2
7199,5,172572,3
7198,5,172069,4
7185,5,171308,5
7192,5,170555,6
7191,5,169796,7
7193,5,168754,8
7195,5,168123,9
7190,5,166398,10
7197,5,164990,11
7204,5,163543,12
7187,5,162973,13
7188,5,161473,14
7189,5,160398,15
7202,5,158542,16
7196,5,158283,17
7186,5,155953,18
7200,6,100056,1
7203,6,100702,2
7199,6,101375,3
7198,6,101900,4
7185,6,102025,5
7192,6,102104,6
7191,6,102552,7
7193,6,103024,8
7195,6,103318,9
7190,6,103483,10
7197,6,103518,11
7204,6,103895,12
7187,6,104022,13
7188,6,104627,14
7189,6,104871,15
7202,6,105675,16
7186,6,105329,17
7196,6,106544,18
7200,7,101341,1
7203,7,101480,2
7199,7,101520,3
