entrantId,lap,time,timeOfDay,annotation
7202,1,30165,14:15:56,
7196,1,30211,14:16:00,
7186,1,37108,14:16:01,
7202,14,29433,14:43:16,
7185,15,30112,14:44:24,
7200,16,41352,14:45:50,
7204,16,29767,14:46:23,
7190,17,30054,14:48:03,
7188,17,29862,14:48:20,
7198,18,30068,14:49:24,
7191,18,29770,14:49:32,
7195,19,30188,14:51:23,
7192,20,29602,14:52:46,
7199,25,28748,15:00:57,
7203,26,29750,15:02:26,
7196,27,30111,15:05:10,
7193,28,30261,15:06:20,
7197,30,29662,15:09:46,
7187,30,29395,15:10:13,
7189,35,33317,15:18:43,
7191,42,29409,15:30:21,
7190,42,29988,15:31:06,
7186,47,31368,15:39:13,
7202,50,29675,15:45:09,
