sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1982-10-R,5638,1,1,5733812,5,,76,9,1,9,,,
1982-10-R,5628,2,2,5759542,4,,76,6,1,6,25730,,
1982-10-R,5671,3,3,5772252,13,,76,4,1,4,38440,,
1982-10-R,5639,4,4,5775052,7,,76,3,1,3,41240,,
1982-10-R,5655,5,5,5775242,10,,76,2,1,2,41430,,
1982-10-R,5618,6,6,5775452,8,,76,1,1,1,41640,,
1982-10-R,5645,7,7,,14,,75,0,1,0,+1 lap,,
1982-10-R,5652,8,8,,17,,75,0,1,0,+1 lap,,
1982-10-R,5630,9,9,,26,,74,0,1,0,+2 laps,,
1982-10-R,5662,10,10,,25,,73,0,1,0,+3 laps,,
1982-10-R,5644,11,DNF,,11,,66,0,1,0,,,Electrical
1982-10-R,5649,12,DNF,,24,,60,0,1,0,,,Engine
1982-10-R,5660,13,DNF,,22,,59,0,1,0,,,Engine
1982-10-R,5656,14,DNF,,1,,50,0,1,0,,,Fuel system
1982-10-R,5607,15,DNF,,9,,44,0,1,0,,,Engine
1982-10-R,5666,16,DNF,,20,,41,0,1,0,,,Gearbox
1982-10-R,5653,17,DNF,,16,,40,0,1,0,,,Halfshaft
1982-10-R,5640,18,DNF,,23,,29,0,1,0,,,Injury
1982-10-R,5605,19,DNF,,3,,9,0,1,0,,,Fuel system
1982-10-R,5668,20,DNF,,19,,3,0,1,0,,,Engine
1982-10-R,5631,21,DNF,,18,,2,0,1,0,,,Collision
1982-10-R,5622,22,DNF,,21,,2,0,1,0,,,Collision
1982-10-R,5611,23,DNF,,12,,2,0,1,0,,,Spun off
1982-10-R,5654,24,DNF,,15,,0,0,1,0,,,Collision
1982-10-R,5619,25,DNF,,6,,0,0,1,0,,,Collision
1982-10-R,5606,26,DNF,,2,,0,0,1,0,,,Collision
