entrantId,lap,time,timeOfDay,annotation
6677,2,43456,13:06:48,
6692,12,25973,13:19:27,
6669,15,24562,13:23:08,
6682,15,27734,13:23:30,
6670,16,24961,13:24:40,
6699,16,26530,13:25:20,
6698,17,26293,13:27:09,
6679,18,28150,13:27:27,
6683,20,24473,13:30:38,
6678,21,28190,13:31:06,
6674,21,28363,13:31:07,
6680,21,27447,13:31:27,
6670,22,1851763,13:32:39,
6684,22,24467,13:33:17,
6681,23,27504,13:33:32,
6671,24,30026,13:34:21,
6675,24,28238,13:34:27,
6672,25,27234,13:35:34,
6676,25,27691,13:35:39,
6677,27,27330,13:39:42,
6673,28,26295,13:40:09,
6693,31,26340,13:44:11,
6699,32,26785,13:46:54,
6669,34,25510,13:47:31,
6692,34,25279,13:47:37,
6698,35,26468,13:51:43,
6683,36,24527,13:51:57,
6682,45,25928,14:02:16,
6683,46,25602,14:05:27,
6699,46,27083,14:05:58,
6693,47,27291,14:04:59,
6679,47,25866,14:05:13,
6680,47,26383,14:05:31,
6677,47,24406,14:05:53,
6675,48,28805,14:05:10,
6692,48,23405,14:05:38,
6681,48,24726,14:05:58,
6678,48,25701,14:06:09,
6673,48,23996,14:06:09,
6676,49,24732,14:07:25,
