entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
7283,1,1,9158371,1,,58,25,1,25,,
7313,2,2,9158550,3,,58,18,1,18,,
7294,3,3,9159140,4,,58,15,1,15,,
7293,4,4,9161453,6,,58,12,1,12,,
7284,5,5,9161691,PL,,58,11,1,11,,
7299,6,6,9162072,13,,58,8,1,8,,
7297,7,7,9163310,10,,58,6,1,6,,
7300,8,8,9163753,16,,58,4,1,4,,
7288,9,9,9164084,17,,58,2,1,2,,
7309,10,10,9164423,12,,58,1,1,1,,
7287,11,11,9164884,PL,,58,0,1,0,,
7312,12,12,,5,,58,0,1,0,,
7290,13,13,,9,,56,0,1,0,,
7291,14,14,,11,,56,0,1,0,,
7306,15,15,,15,,56,0,1,0,,
7302,16,16,,18,,56,0,1,0,,
7296,17,17,,14,,52,0,1,0,,
7314,18,DNF,,2,,17,0,1,0,,Engine
7303,19,DNF,,8,,6,0,1,0,,Collision
7311,20,DNF,,7,,0,0,1,0,,Collision
