entrantId,positionOrder,positionText,laps,time
6191,1,1,,74117
6192,2,2,,74858
6221,3,3,,74924
6226,4,4,,75178
6222,5,5,,75591
6211,6,6,,75947
6227,7,7,,76365
6210,8,8,,76433
6212,9,9,,76698
6230,10,10,,76700
6209,11,11,,76855
6228,12,12,,77156
6214,13,13,,77458
6205,14,14,,77568
6216,15,15,,77721
6195,16,16,,77758
6201,17,17,,77762
6189,18,18,,77799
6190,19,19,,77867
6196,20,20,,77915
6215,21,21,,78410
6206,22,22,,78909
6213,23,23,,79011
6229,24,24,,79081
6231,25,25,,79197
6202,26,26,,79579
6193,27,27,,79684
6233,28,28,,79711
6225,29,29,,80702
6232,30,30,,82689
