entrantId,lap,time,timeOfDay,annotation
6637,1,35343,14:06:47,
6640,1,37441,14:06:48,
6648,1,35584,14:06:53,
6630,1,33423,14:07:05,
6645,1,36952,14:07:06,
6660,1,33287,14:07:06,
6640,2,117323,14:10:20,
6630,2,166531,14:10:22,
6642,9,32402,14:25:35,
6635,10,33009,14:27:05,
6656,12,35212,14:32:06,
6657,13,34302,14:32:28,
6639,14,33885,14:34:34,
6631,15,32868,14:36:17,
6629,16,32971,14:38:05,
6661,16,32556,14:38:28,
6648,16,34325,14:39:11,
6645,16,37085,14:39:22,
6658,17,33627,14:40:00,
6645,18,31609,14:43:37,
6640,19,32630,14:43:56,
6660,19,32769,14:44:06,
6642,20,32557,14:45:58,
6637,21,32701,14:47:19,
6635,22,34734,14:49:47,
6630,23,36181,14:51:16,
6639,26,38562,14:56:46,
6657,29,34458,15:01:26,
6631,29,33713,15:01:56,
6642,29,32696,15:02:39,
6656,29,33816,15:03:08,
6645,29,32296,15:04:42,
6629,30,32582,15:03:23,
6658,30,32495,15:03:42,
6661,30,32373,15:04:10,
6640,30,32002,15:04:13,
6660,30,32541,15:04:23,
6645,35,286457,15:20:29,
6656,39,41524,15:26:11,
