entrantId,lap,time,timeOfDay,annotation
7170,1,31211,15:14:58,
7159,6,32443,15:22:18,Ten-second stop-go penalty
7161,7,26481,15:23:54,
7159,12,31851,15:31:23,Ten-second stop-go penalty
7165,15,18838,15:35:16,Drive-through
7171,19,23912,15:40:19,
7160,19,32393,15:41:10,Ten-second stop-go penalty
7164,20,23833,15:41:42,
7166,20,24400,15:42:25,
7176,21,25698,15:43:42,
7165,22,24419,15:45:38,
7158,23,24311,15:46:48,
7173,23,24198,15:47:03,
7181,26,29830,15:50:47,Five-second time penalty
7160,26,24568,15:51:50,
7174,27,23700,15:51:41,
7172,27,27010,15:52:12,
7170,27,24303,15:52:30,
7168,28,24479,15:53:53,
7163,28,25340,15:54:06,
7180,28,24363,15:54:11,
7169,29,24092,15:55:13,
7175,29,31842,15:56:17,
7161,29,25121,15:56:36,
7157,30,24320,15:56:33,
7166,34,24978,16:03:34,
7159,41,24376,16:13:46,
7175,44,23860,16:18:54,
7171,49,23731,16:23:22,
