entrantId,lap,time,timeOfDay,annotation
7109,2,24456,15:06:57,
7107,9,24872,15:18:36,
7105,10,23766,15:20:13,
7104,11,23791,15:21:49,
7099,11,24912,15:22:00,
7103,12,24109,15:23:27,
7122,12,25044,15:23:37,
7095,13,24580,15:25:04,
7108,13,25558,15:25:12,
7112,26,23489,15:45:40,
7102,26,25798,15:46:31,
7110,27,23652,15:47:09,
7097,27,23695,15:47:42,
7114,28,23676,15:49:19,
7096,29,24199,15:50:36,
7101,30,24314,15:52:42,
7099,33,24419,15:58:35,
7115,37,25060,16:05:08,
7100,38,24719,16:07:14,
7107,50,25714,16:26:10,
