entrantId,lap,time,timeOfDay,annotation
7144,3,30477,20:21:50,
7130,14,28722,20:42:01,
7141,14,29912,20:42:40,
7145,15,28946,20:43:42,
7140,15,31183,20:44:23,
7147,16,28542,20:45:39,
7132,16,29517,20:46:12,
7143,17,29681,20:47:19,
7151,17,29978,20:47:51,
7131,22,29513,20:56:20,
7134,26,28931,21:04:28,
7139,26,29408,21:04:30,
7129,27,28779,21:05:14,
7151,33,30561,21:17:29,
7141,36,29464,21:22:59,
7139,36,30711,21:23:01,
7146,37,30242,21:23:46,
7136,38,29922,21:25:29,
7137,38,29310,21:25:50,
7151,39,24340,21:28:41,Drive-through
7138,40,28767,21:30:02,
7128,43,30234,21:35:11,
7133,44,28860,21:36:55,
7144,45,34022,21:39:51,Five-second time penalty
7139,48,29324,21:44:52,
