entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
7264,1,1,5914044,1,,71,26,1,26,,
7261,2,2,5915573,2,,71,18,1,18,,
7263,3,3,5918095,7,5,71,15,1,15,,
7253,4,4,5922485,5,,71,12,1,12,,
7252,5,5,5923605,17,,71,10,1,10,,
7245,6,6,5924100,3,,71,8,1,8,,
7251,7,7,5928124,4,,71,6,1,6,,
7260,8,8,5932734,16,,71,4,1,4,,
7265,9,9,5936596,14,,71,2,1,2,,
7254,10,10,5937596,15,,71,1,1,1,,
7248,11,11,5940227,9,,71,0,1,0,,
7258,12,12,5943369,13,,71,0,1,0,,
7262,13,13,5943943,12,,71,0,1,0,,
7250,14,14,5945911,10,,71,0,1,0,5000,
7257,15,15,5950060,19,,71,0,1,0,,
7249,16,16,5951082,18,,71,0,1,0,,
7256,17,17,,PL,,70,0,1,0,,
7247,18,DNF,,6,,50,0,1,0,,Gearbox
7255,19,DNF,,8,,0,0,1,0,,Collision
7246,20,DNF,,11,,0,0,1,0,,Collision
