entrantId,positionOrder,positionText,time,laps
7313,1,1,77811,20
7283,2,2,78061,23
7284,3,3,78067,25
7297,4,4,78077,21
7299,5,5,78082,19
7314,6,6,78119,22
7311,7,7,78190,28
7312,8,8,78234,29
7294,9,9,78350,20
7287,10,10,78489,24
7293,11,11,78536,20
7288,12,12,78544,23
7303,13,13,78592,17
7300,14,14,78598,19
7296,15,15,78649,26
7290,16,16,78776,22
7302,17,17,78814,16
7307,18,18,78828,28
7291,19,19,78979,22
7309,20,20,79156,29
