entrantId,positionOrder,positionText,time,laps
7288,1,1,78143,10
7283,2,2,78318,9
7284,3,3,78360,8
7312,4,4,78393,9
7311,5,5,78440,9
7300,6,6,78464,9
7313,7,7,78577,8
7294,8,8,78580,9
7297,9,9,78695,8
7299,10,10,78697,11
7290,11,11,78743,10
7287,12,12,78775,8
7293,13,13,78782,10
7291,14,14,78854,10
7307,15,15,78906,9
7303,16,16,78917,8
7309,17,17,78919,9
7314,18,18,79027,9
7296,19,19,79206,8
7302,20,20,79248,8
