entrantId,positionOrder,positionText,time,laps
7313,1,1,76609,6
7283,2,2,76612,6
7299,3,3,76694,6
7300,4,4,76905,6
7288,5,5,76971,6
7311,6,6,76992,6
7287,7,7,77034,6
7294,8,8,77035,6
7284,9,9,77045,6
7297,10,10,77186,6
