entrantId,lap,time,timeOfDay,annotation
6523,1,34084,14:04:41,
6526,2,37806,14:06:16,
6517,8,50166,14:14:08,
6517,9,496808,14:16:23,
6530,17,32490,14:25:24,
6523,17,32450,14:25:26,
6521,24,30120,14:34:02,
6528,34,31260,14:47:20,
6509,38,32335,14:50:00,
6522,39,31249,14:52:41,
6517,39,21386,15:01:59,
6517,40,45759,15:03:41,
6510,42,30537,14:55:10,
6531,42,34708,14:56:46,
6527,43,29954,14:57:37,
6523,43,29719,14:57:58,
6517,43,28599,15:08:04,
6524,44,30275,14:58:45,
6516,45,32047,15:00:00,
6530,45,37649,15:00:27,
6512,46,29659,15:00:32,
6518,47,31185,15:02:27,
6529,49,29979,15:04:56,
6520,49,29898,15:05:14,
6528,59,32116,15:19:24,
