entrantId,lap,time,timeOfDay,annotation
6482,1,713081,14:04:39,
6479,20,28776,14:31:31,
6470,22,28581,14:33:17,
6483,22,30382,14:33:57,
6480,22,29309,14:34:03,
6465,23,29567,14:34:33,
6463,24,26933,14:35:32,
6466,24,30821,14:35:56,
6464,25,28417,14:37:17,
6471,25,28749,14:38:09,
6476,25,30376,14:38:10,
6462,26,27546,14:38:43,
6469,26,27476,14:38:59,
6474,26,26052,14:39:08,
6473,27,26865,14:40:28,
6468,28,27178,14:41:00,
6467,29,27359,14:42:46,
6461,31,30683,14:45:48,
6477,34,30501,14:50:44,
6482,35,29624,15:05:11,
6481,39,29979,14:58:18,
6465,42,28172,15:01:14,
6476,42,28320,15:02:35,
6466,43,28714,15:02:36,
6462,43,27307,15:02:36,
6471,43,28193,15:03:58,
6483,43,29434,15:03:59,
6461,45,27569,15:05:28,
6480,45,27535,15:07:05,
6463,47,25895,15:07:18,
6468,48,24858,15:08:38,
6470,48,26710,15:09:30,
6473,48,26470,15:09:48,
6464,49,25509,15:10:51,
6469,51,26544,15:13:53,
6467,52,25669,15:14:45,
