entrantId,positionOrder,positionText,laps,time
5954,1,1,,78179
5955,2,2,,78332
5950,3,3,,79427
5951,4,4,,79925
5970,5,5,,80019
5959,6,6,,80086
5961,7,7,,80331
5946,8,8,,80477
5978,9,9,,80781
5969,10,10,,80844
5962,11,11,,81114
5958,12,12,,81136
5960,13,13,,81393
5947,14,14,,81542
5957,15,15,,81871
5979,16,16,,81905
5964,17,17,,81944
5948,18,18,,81959
5975,19,19,,81972
5956,20,20,,82170
5952,21,21,,82348
5972,22,22,,82420
5966,23,23,,83022
5984,24,24,,83393
5974,25,25,,83413
5968,26,26,,83417
5949,27,27,,83530
5967,28,28,,83547
5982,29,29,,83650
5953,30,30,,84221
