entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
5803,1,1,6718034,5,,78,9,1,9,,,
5827,2,2,6725575,3,,78,6,1,6,7541,,
5813,3,3,6805205,9,,78,4,1,4,"01:27,17",,
5825,4,4,,8,,77,3,1,3,+1 lap,,
5816,5,5,,10,,77,2,1,2,+1 lap,,
5826,6,6,,16,,77,1,1,1,+1 lap,,
5807,7,7,,2,,77,0,1,0,+1 lap,,
5808,8,8,,7,,76,0,1,0,+2 laps,,
5818,9,9,,6,,76,0,1,0,+2 laps,,
5804,10,10,,18,,74,0,1,0,+4 laps,,
5831,11,11,,19,,74,0,1,0,+4 laps,,
5802,12,DNF,,14,,17,0,1,0,,,Spun off
5822,13,DNF,,12,,16,0,1,0,,,Collision
5809,14,DNF,,13,,16,0,1,0,,,Collision
5833,15,DNF,,20,,16,0,1,0,,,Turbo
5814,16,DNF,,1,,13,0,1,0,,,Engine
5823,17,DNF,,4,,10,0,1,0,,,Alternator
5830,18,DNF,,15,,1,0,1,0,,,Accident
5815,19,DNF,,17,,0,0,1,0,,,Accident
5817,20,DNF,,11,,0,0,1,0,,,Accident
