entrantId,lap,time,timeOfDay,annotation
6984,2,29994,14:06:58,
6965,7,19668,14:14:27,
6967,8,19490,14:15:53,
6977,8,74026,14:15:56,
6974,8,19993,14:15:59,
6978,8,20205,14:16:03,
6982,8,20734,14:16:15,
6966,9,18909,14:17:21,
6973,9,22018,14:17:26,
6976,9,20615,14:17:29,
6980,9,19772,14:17:33,
6983,9,21686,14:17:41,
6979,9,21171,14:17:42,
6972,10,19414,14:18:50,
6964,10,18606,14:18:51,
6970,10,19978,14:18:53,
6969,10,19250,14:18:59,
6981,10,19795,14:19:03,
6968,11,18810,14:20:44,
6975,13,22144,14:23:38,
6978,13,13266,14:23:55,
6985,15,25294,14:27:24,
6984,16,20656,14:28:59,
6976,19,19792,14:32:58,
6967,20,19373,14:34:12,
6965,20,19151,14:34:27,
6980,20,20671,14:34:37,
6978,20,23139,14:34:52,
6983,20,22029,14:34:59,
6966,21,19952,14:35:36,
6974,21,19402,14:36:06,
6977,22,20306,14:38:15,
6969,23,20578,14:39:06,
6982,23,20870,14:39:41,
6964,24,18708,14:40:14,
6981,24,20100,14:40:39,
6973,25,20132,14:42:21,
6979,25,20533,14:42:37,
6970,26,19743,14:43:15,
6972,27,20032,14:45:06,
6975,28,19988,14:46:47,
6968,28,19196,14:46:53,
6984,29,19904,14:49:08,
6985,30,21582,14:50:58,
6974,34,22324,14:56:00,
6980,34,25362,14:56:06,
6974,35,24001,14:57:53,
6978,35,20800,14:57:57,
6966,36,19519,14:58:10,
6967,36,19326,14:58:25,
6965,36,19170,14:58:48,
6973,36,19700,14:59:15,
6977,36,19591,14:59:34,
6980,37,29740,15:01:38,
6976,38,19822,15:01:59,
6969,38,19866,15:02:10,
6974,38,28971,15:02:43,
6964,39,19551,15:03:01,
6981,39,19498,15:03:42,
6982,41,21202,15:07:38,
6975,42,20082,15:08:17,
6979,43,19908,15:10:28,
6970,45,20184,15:11:53,
6968,46,19290,15:14:18,
6984,46,19830,15:15:24,
6972,47,19352,15:15:40,
6985,47,21340,15:17:21,
6966,49,18471,15:17:37,
6977,49,22931,15:19:07,
6965,50,18931,15:19:53,
6969,50,19993,15:20:19,
6973,50,19457,15:20:35,
6967,51,19001,15:20:57,
6964,51,18694,15:21:09,
6981,51,19857,15:21:47,
6976,53,19481,15:24:38,
6978,53,19723,15:25:17,
6974,53,20314,15:25:37,
6975,54,19324,15:26:28,
