sessionId,entrantId,positionOrder,positionText,laps,time
2000-16-WU,6511,1,1,12,98005
2000-16-WU,6509,2,2,13,98526
2000-16-WU,6512,3,3,12,98758
2000-16-WU,6510,4,4,13,98820
2000-16-WU,6518,5,5,8,99620
2000-16-WU,6533,6,6,13,99626
2000-16-WU,6517,7,7,14,99844
2000-16-WU,6529,8,8,14,99957
2000-16-WU,6524,9,9,13,100053
2000-16-WU,6523,10,10,13,100089
2000-16-WU,6515,11,11,13,100171
2000-16-WU,6519,12,12,14,100201
2000-16-WU,6526,13,13,14,100264
2000-16-WU,6516,14,14,11,100330
2000-16-WU,6521,15,15,10,100332
2000-16-WU,6530,16,16,12,100341
2000-16-WU,6520,17,17,15,100646
2000-16-WU,6525,18,18,13,100651
2000-16-WU,6532,19,19,13,100835
2000-16-WU,6522,20,20,12,101231
2000-16-WU,6527,21,21,11,101272
2000-16-WU,6528,22,22,6,102110
