sessionId,entrantId,positionOrder,positionText,laps,time
2000-16-Q,6511,1,1,9,95825
2000-16-Q,6509,2,2,12,95834
2000-16-Q,6510,3,3,12,96236
2000-16-Q,6512,4,4,10,96330
2000-16-Q,6518,5,5,11,96628
2000-16-Q,6517,6,6,11,96788
2000-16-Q,6515,7,7,11,96899
2000-16-Q,6532,8,8,12,97243
2000-16-Q,6529,9,9,11,97267
2000-16-Q,6516,10,10,12,97329
2000-16-Q,6520,11,11,12,97348
2000-16-Q,6519,12,12,12,97479
2000-16-Q,6525,13,13,11,97652
2000-16-Q,6526,14,14,11,97674
2000-16-Q,6533,15,15,11,97679
2000-16-Q,6522,16,16,11,98141
2000-16-Q,6521,17,17,12,98209
2000-16-Q,6530,18,18,9,98269
2000-16-Q,6524,19,19,6,98490
2000-16-Q,6523,20,20,12,98576
2000-16-Q,6527,21,21,9,99972
2000-16-Q,6528,22,22,12,100462
