entrantId,positionOrder,positionText,laps,time
6848,1,1,27,94175
6851,2,2,28,94441
6850,3,3,30,94443
6847,4,4,24,94538
6849,5,5,30,94674
6857,6,6,34,95148
6854,7,7,34,95581
6861,8,8,39,95660
6858,9,9,20,95872
6859,10,10,32,95957
6868,11,11,38,96018
6860,12,12,34,96221
6867,13,13,33,96325
6862,14,14,39,96325
6853,15,15,30,96602
6855,16,16,26,96813
6856,17,17,19,97415
6863,18,18,34,98454
6864,19,19,32,98530
6852,20,20,13,98786
6869,21,21,23,99061
6870,22,22,29,99158
6865,23,23,27,101084
6866,24,24,32,101481
