entrantId,positionOrder,positionText,laps,time
6852,1,1,,109327
6850,2,2,,110673
6851,3,3,,110789
6859,4,4,,110914
6856,5,5,,111001
6857,6,6,,111051
6855,7,7,,111511
6849,8,8,,111717
6868,9,9,,111767
6860,10,10,,112254
