entrantId,positionOrder,positionText,laps,time
6852,1,1,17,93542
6848,2,2,14,93559
6851,3,3,17,93587
6854,4,4,19,93751
6849,5,5,15,93992
6850,6,6,13,94090
6847,7,7,16,94113
6853,8,8,15,94174
6855,9,9,13,94540
6857,10,10,17,94549
6859,11,11,11,94623
6861,12,12,19,94673
6856,13,13,13,94882
6860,14,14,16,94957
6862,15,15,16,95026
6858,16,16,17,95076
6867,17,17,18,95477
6868,18,18,19,96404
6869,19,19,15,97299
6863,20,20,16,97369
6864,21,21,18,98161
6870,22,22,13,98783
6866,23,23,19,99868
6865,24,24,16,99895
