entrantId,lap,time,timeOfDay,annotation
6855,7,22547,16:15:49,
6847,9,23406,16:19:14,
6864,11,43103,16:23:49,
6856,13,29555,16:25:55,
6858,13,25241,16:26:00,
6861,14,24377,16:27:45,
6866,16,25751,16:32:38,
6864,17,696225,16:35:12,
6862,19,22828,16:36:14,
6859,20,23442,16:37:40,
6857,21,22958,16:39:15,
6850,22,21802,16:40:55,
6851,23,23102,16:42:23,
6852,24,25565,16:44:05,
6853,26,22758,16:48:00,
6870,26,24849,16:49:56,
6848,30,23043,16:54:27,
6861,34,28733,17:01:52,
6854,36,22350,17:04:40,
6855,44,22329,17:18:57,
