entrantId,positionOrder,positionText,laps,time
217,1,1,,263740
247,2,2,,266590
212,3,3,,268050
224,4,4,,269160
216,5,5,,269820
246,6,6,,272080
245,7,7,,272350
205,8,8,,272410
207,9,9,,272830
206,10,10,,272950
235,11,11,,266610
222,12,12,,270680
229,13,13,,272920
204,14,14,,263020
242,15,15,,265460
213,16,16,,268590
203,17,17,,268860
220,18,18,,268980
210,19,19,,269130
244,20,20,,269210
219,21,21,,269960
239,22,22,,270470
218,23,23,,270830
238,24,24,,270900
231,25,25,,266930
214,26,26,,271750
243,27,27,,269630
226,28,28,,265100
232,29,29,,268460
223,30,30,,268460
234,31,31,,272260
208,32,32,,272780
240,33,33,,278820
