entrantId,positionOrder,positionText,laps,time
6191,1,1,,102922
6222,2,2,,103410
6192,3,3,,103560
6221,4,4,,104251
6227,5,5,,104555
6211,6,6,,105077
6226,7,7,,105106
6228,8,8,,105490
6209,9,9,,105793
6212,10,10,,105947
6231,11,11,,106200
6201,12,12,,106268
6196,13,13,,106567
6210,14,14,,106689
6195,15,15,,106702
6213,16,16,,106992
6190,17,17,,106995
6189,18,18,,107244
6206,19,19,,107605
6230,20,20,,107827
6232,21,21,,107931
6202,22,22,,108052
6205,23,23,,108164
6234,24,24,,109929
6216,25,25,,110326
