entrantId,lap,time,timeOfDay,annotation
7141,3,29418,14:18:54,
7136,5,30348,14:22:23,
7138,7,29266,14:25:54,
7132,8,30469,14:27:27,
7139,9,29904,14:28:59,
7137,10,30397,14:30:35,
7152,10,30642,14:30:40,
7144,10,29912,14:31:18,
7133,11,30051,14:32:34,
7128,11,29636,14:32:55,
7147,12,29794,14:33:30,
7151,12,29924,14:34:04,
7130,13,29798,14:35:13,
7145,14,29551,14:36:51,
7131,18,29531,14:43:40,
7146,32,30021,15:08:28,
7140,35,30625,15:12:47,
7133,37,30146,15:16:36,
7129,39,37446,15:18:49,
7143,43,29370,15:24:48,
