sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1996-12-R,6405,1,1,6381134,3,,77,10,1,10,,,
1996-12-R,6404,2,2,6381905,2,,77,6,1,6,771,,
1996-12-R,6402,3,3,6465346,5,,77,4,1,4,"01:24,21",,
1996-12-R,6425,4,4,,7,,76,3,1,3,+1 lap,,
1996-12-R,6408,5,5,,11,,76,2,1,2,+1 lap,,
1996-12-R,6410,6,6,,13,,75,1,1,1,+2 laps,,
1996-12-R,6416,7,7,,14,,74,0,1,0,+3 laps,,
1996-12-R,6414,8,8,,18,,74,0,1,0,+3 laps,,
1996-12-R,6400,9,9,,1,,70,0,1,0,,,Throttle
1996-12-R,6427,10,10,,20,,69,0,1,0,,,Spun off
1996-12-R,6403,11,DNF,,6,,64,0,1,0,,,Engine
1996-12-R,6413,12,DNF,,10,,50,0,1,0,,,Electrical
1996-12-R,6412,13,DNF,,8,,35,0,1,0,,,Engine
1996-12-R,6401,14,DNF,,4,,31,0,1,0,,,Gearbox
1996-12-R,6418,15,DNF,,19,,24,0,1,0,,,Suspension
1996-12-R,6426,16,DNF,,9,,23,0,1,0,,,Engine
1996-12-R,6415,17,DNF,,17,,10,0,1,0,,,Spun off
1996-12-R,6411,18,DNF,,12,,5,0,1,0,,,Spun off
1996-12-R,6409,19,DNF,,15,,1,0,1,0,,,Collision
1996-12-R,6417,20,DNF,,16,,0,0,1,0,,,Collision
