entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6103,1,1,5676824,6,,53,9,1,9,,,
6120,2,2,5684047,8,,53,6,1,6,7223,,
6107,3,3,5699293,9,,53,4,1,4,22469,,
6063,4,4,5713082,7,,53,3,1,3,36258,,
6062,5,5,5723708,5,,53,2,1,2,46884,,
6095,6,6,5749174,13,,53,1,1,1,"01:12,35",,
6081,7,7,,17,,52,0,1,0,+1 lap,,
6113,8,8,,10,,52,0,1,0,+1 lap,,
6093,9,9,,23,,52,0,1,0,+1 lap,,
6082,10,10,,20,,52,0,1,0,+1 lap,,
6068,11,DNF,,11,,38,0,1,0,,,Gearbox
6119,12,DNF,,14,,31,0,1,0,,,Engine
6066,13,DNF,,24,,28,0,1,0,,,Engine
6094,14,DNF,,3,,26,0,1,0,,,Halfshaft
6104,15,DNF,,18,,24,0,1,0,,,Alternator
6106,16,DNF,,16,,24,0,1,0,,,Engine
6121,17,DNF,,19,,18,0,1,0,,,Spun off
6072,18,DNF,,12,,16,0,1,0,,,Ignition
6078,19,DNF,,25,,13,0,1,0,,,Spun off
6071,20,DNF,,15,,5,0,1,0,,,Engine
6097,21,DNF,,22,,2,0,1,0,,,Clutch
6084,22,DNF,,4,,1,0,1,0,,,Spun off
6083,23,DNF,,1,,0,0,1,0,,,Collision
6111,24,DNF,,2,,0,0,1,0,,,Collision
6098,25,DNF,,21,,0,0,1,0,,,Collision
