entrantId,positionOrder,positionText,laps,time
6083,1,1,,96996
6111,2,2,,97228
6094,3,3,,97719
6084,4,4,,98118
6062,5,5,,99324
6103,6,6,,100049
6120,7,7,,100579
6063,8,8,,100664
6107,9,9,,100888
6068,10,10,,101024
6072,11,11,,101033
6095,12,12,,101078
6119,13,13,,101558
6071,14,14,,101698
6106,15,15,,101709
6113,16,16,,101964
6081,17,17,,102339
6104,18,18,,102361
6121,19,19,,102364
6082,20,20,,102593
6066,21,21,,103610
6078,22,22,,103647
6099,23,23,,103782
6093,24,24,,103887
6116,25,25,,105393
6101,26,26,,106326
6100,27,27,,1796038
