entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
3562,1,1,8001300,2,,80,9,1,9,,,
3563,2,2,8050800,6,,80,6,1,6,49500,,
3569,3,3,,10,,79,4,1,4,+1 lap,,
3575,4,4,,11,,77,3,1,3,+3 laps,,
3572,5,5,,9,,76,2,1,2,,,Engine
3531,6,6,,13,,76,1,1,1,+4 laps,,
3573,7,NC,,15,,68,0,1,0,+12 laps,,
3561,8,DNF,,7,,47,0,1,0,,,Throttle
3568,9,DNF,,3,,40,0,1,0,,,Fuel leak
3571,10,DNF,,8,,33,0,1,0,,,Engine
3567,11,DNF,,5,,26,0,1,0,,,Ignition
3565,12,DNF,,4,,23,0,1,0,,,Differential
3574,13,DNF,,14,,16,0,1,0,,,Ignition
3566,14,DNF,,1,,13,0,1,0,,,Differential
3570,15,DNF,,12,,9,0,1,0,,,Halfshaft
