sessionId,entrantId,positionOrder,positionText,laps,time
2020-06-Q1,7200,1,1,,76872
2020-06-Q1,7192,2,2,,77117
2020-06-Q1,7199,3,3,,77213
2020-06-Q1,7203,4,4,,77243
2020-06-Q1,7193,5,5,,77256
2020-06-Q1,7194,6,6,,77316
2020-06-Q1,7191,7,7,,77356
2020-06-Q1,7196,8,8,,77419
2020-06-Q1,7201,9,9,,77438
2020-06-Q1,7187,10,10,,77573
2020-06-Q1,7186,11,11,,77577
2020-06-Q1,7185,12,12,,77667
2020-06-Q1,7197,13,13,,77676
2020-06-Q1,7198,14,14,,77765
2020-06-Q1,7189,15,15,,77797
2020-06-Q1,7195,16,16,6,77908
2020-06-Q1,7190,17,17,6,78089
2020-06-Q1,7202,18,18,9,78099
2020-06-Q1,7188,19,19,9,78532
2020-06-Q1,7204,20,20,6,78697
