entrantId,positionOrder,positionText,laps,time
5562,1,1,,92018
5567,2,2,,92321
5538,3,3,,94398
5577,4,4,,94999
5540,5,5,,95037
5539,6,6,,95150
5590,7,7,,95442
5579,8,8,,95519
5587,9,9,,95569
5578,10,10,,95633
5586,11,11,,95858
5549,12,12,,95977
5596,13,13,,96079
5592,14,14,,96117
5580,15,15,,96150
5597,16,16,,96216
5582,17,17,,96443
5581,18,18,,97230
5588,19,19,,97631
5585,20,20,,97709
5595,21,21,,98084
5591,22,22,,98546
5559,23,23,,98593
5558,24,24,,98691
5598,25,25,,99351
5584,26,26,,104262
5568,27,29,,106079
5564,28,30,,
