entrantId,lap,time,timeOfDay,annotation
7106,1,33607,14:04:23,
7106,9,16139,14:14:29,Drive-through
7107,14,21977,14:19:44,
7112,31,20761,14:38:58,
7095,31,21714,14:39:43,
7096,33,21713,14:41:11,
7097,34,21750,14:42:15,
7108,34,22233,14:43:13,
7100,34,22339,14:43:40,
7101,35,22030,14:44:03,
7103,35,21332,14:44:21,
7115,35,22414,14:44:41,
7099,36,22026,14:45:10,
7113,40,21659,14:50:18,
7114,41,22387,14:50:11,
7109,42,22176,14:52:17,
7098,44,21662,14:53:59,
7095,44,16206,14:55:17,Drive-through
7104,47,20977,14:58:07,
7106,55,22274,15:09:24,
