entrantId,positionOrder,positionText,laps,time
6096,1,1,,79528
6083,2,2,,80120
6094,3,3,,80129
6106,4,4,,80968
6063,5,5,,81027
6062,6,6,,81043
6113,7,7,,81102
6098,8,8,,81406
6111,9,9,,81480
6078,10,10,,81703
6084,11,11,,81780
6068,12,12,,81780
6081,13,13,,81859
6102,14,14,,81971
6103,15,15,,82257
6104,16,16,,82367
6105,17,17,,82557
6069,18,18,,83040
6071,19,19,,83165
6093,20,20,,83230
6072,21,21,,83313
6066,22,22,,83431
6107,23,23,,83545
6082,24,24,,83550
6100,25,25,,83801
6114,26,26,,83810
6101,27,27,,84093
6095,28,28,,84336
6097,29,29,,84405
6115,30,30,,85516
