entrantId,lap,time,timeOfDay,annotation
6795,18,27515,14:27:48,
6797,18,28985,14:28:14,
6803,18,28625,14:28:20,
6814,19,27895,14:29:14,
6805,20,32754,14:30:46,
6817,20,34948,14:31:47,
6815,21,28994,14:32:05,
6798,22,27922,14:33:48,
6804,23,28039,14:35:14,
6799,25,28650,14:38:00,
6802,29,27208,14:43:55,
6813,29,27837,14:44:30,
6800,30,35784,14:45:47,
6812,30,26177,14:45:58,
6808,31,26792,14:47:01,
6816,31,38907,14:47:11,
6809,32,54402,14:48:34,
6801,32,30547,14:48:37,
6814,41,28619,15:00:32,
6796,41,28779,15:00:53,
6795,44,26719,15:03:58,
6812,45,26853,15:07:44,
6816,45,46516,15:07:46,
6816,46,28457,15:10:05,
6805,47,26013,15:08:35,
6803,47,26817,15:09:11,
6815,48,25631,15:09:50,
6798,50,26502,15:12:56,
6797,50,26460,15:13:19,
6808,52,26064,15:16:44,
6804,53,25132,15:17:20,
6802,53,25706,15:17:43,
6809,53,26012,15:19:11,
6799,54,26851,15:18:42,
6813,55,25126,15:21:48,
6800,58,25126,15:25:56,
6812,60,33834,15:30:40,
